x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20,label
0.0,0.0,0.0,-0.1903273435716357,-0.17589128959616848,-0.06103445857672447,-0.3237230696759918,-0.49486835149634667,-0.09449535822539813,-0.4286333887403304,-0.7362402153090045,-0.1301891942019848,-0.5389911594415859,-0.8779345078601917,-0.16705093018526798,-0.1023078394845904,-0.9895105911892601,-0.00852533285925769,-0.07978938545651876,-1.3582892896916665,-0.051152369084771096,-0.055324848856336914,-1.5751847701667052,-0.1013887791227486,-0.02763946223338255,-1.771678852470526,-0.14397795560691865,0.0156180951108794,-0.9994097834942884,-0.030596727946089496,0.047309726571895014,-1.4083911898983246,-0.06124701884601354,0.07142061612117032,-1.6570425082261688,-0.1037448538766015,0.09197192671057651,-1.8683473524229186,-0.1419592569219982,0.11795957347955106,-0.9322387822247065,-0.06709096140603511,0.15649013633030617,-1.3203667131066759,-0.10061648336204913,0.17642424652482996,-1.5587828890567323,-0.13074085361891538,0.18975840766260904,-1.7707787929373255,-0.15973450946159667,0.2129800606239969,-0.8035554250120828,-0.11331623159985747,0.2563584254389159,-1.0875650131658008,-0.14762560811247336,0.2777644561960218,-1.2889854369153144,-0.16507342085134488,0.2924122888851832,-1.4834420266359345,-0.1823756174425494,paper
0.0,0.0,0.0,-0.22002684356784277,-0.09895563323315212,-0.06972794427993977,-0.40927646471260615,-0.36496839987658136,-0.11044423071803089,-0.5555927608839948,-0.5656451314154257,-0.15112302793522134,-0.6833226223700072,-0.6773631039526965,-0.1932085168588967,-0.24146651193041713,-0.9434322717269541,-0.036531250954035685,-0.2698917770369224,-1.3293864164265556,-0.08896452358477493,-0.27504328139279394,-1.5601819550483818,-0.14301994608546337,-0.2753509239245848,-1.7742725041939609,-0.18690210886621744,-0.12015883910070287,-0.9910821789671391,-0.05760180483039693,-0.14220293455514882,-1.4263514215128252,-0.09743313829813324,-0.14944731295817443,-1.6873179458039076,-0.14060178530248915,-0.15548856777363734,-1.9163819395482713,-0.17736068507646494,-0.002304906105829628,-0.9568126105875822,-0.09256547753432312,-0.020140029470920362,-1.3781899831609565,-0.1334558638200238,-0.03188232265492443,-1.6331583829130916,-0.16308972862656027,-0.04601005190160928,-1.8646811040291804,-0.18955007786641367,0.11786660062853523,-0.8620098499232822,-0.13723537108214087,0.11582258745407731,-1.1900478751306405,-0.17593116523848498,0.10702461426550752,-1.410498481205509,-0.191861129282621,0.09480034778169769,-1.61820906714033,-0.2062387238331593,paper
0.0,0.0,0.0,-0.20327988042943346,-0.16145236133819366,-0.06537835989194121,-0.34881074639551096,-0.45309699647600116,-0.0863277947314122,-0.45670520538169923,-0.6961923739941412,-0.10833804917434867,-0.5707603857485242,-0.8335193667183516,-0.13001127871695542,-0.16478923750170837,-0.959491165745136,0.028595680571698222,-0.16204872243035723,-1.3346364132161643,0.0049191858923432925,-0.14388818818223786,-1.5500402861022513,-0.03684031256725144,-0.12085535526411015,-1.7499070290112737,-0.07376267416519901,-0.04990048380068082,-0.9986360794584966,0.015359769536714986,-0.03371703542546479,-1.411712991783173,0.005313727539648095,-0.012923377321587886,-1.6622287624532133,-0.031668803194128826,0.007935259264635538,-1.8741821148008029,-0.06722300367906281,0.049905921330584295,-0.9588548388081819,-0.015599249830039397,0.07681897558783142,-1.3488009067382203,-0.03312617165808616,0.09423864638660238,-1.582360216188142,-0.0632314659074507,0.10729904946175783,-1.7957112516128577,-0.09357597111590088,0.1464933087589925,-0.8577054997290062,-0.05764324845652615,0.17735808787358973,-1.1561419495618723,-0.07886243150798207,0.19558713499849287,-1.3494406321313641,-0.09350168935973513,0.211773845891651,-1.5407337497650833,-0.11056158259398652,paper
0.0,0.0,0.0,-0.4394143841086491,0.2958385263617045,-0.33741121017055653,-0.9188810944826682,0.2885371701795282,-0.558888115814184,-1.299919590138952,0.26270398410887447,-0.7413430459554093,-1.6216202702612046,0.13836716743817404,-0.9359141494075303,-0.5457932308165387,-0.6377911178206468,-0.5448906658496724,-0.5441570557804344,-1.1937734838360758,-0.7543844372926735,-0.5053668217971875,-1.5288197784698498,-0.9040976994752616,-0.41546909231042345,-1.9225396295418007,-1.025448034720362,-0.17828714132730247,-0.8344797344319018,-0.521399336458919,-0.13641134892737286,-1.3672699685863596,-0.7128751735724206,-0.05047420186927411,-1.6806918827139647,-0.845450114069404,0.0959839410221632,-2.0041990479111833,-0.9755776593525074,0.1166349072592947,-0.8738653043867716,-0.515846873338934,0.20206362141545384,-1.3425660229786585,-0.7455988615856061,0.307960006253723,-1.6382836841514932,-0.8622454433233712,0.44261731161369705,-1.910060548512465,-0.9591810728471513,0.36480060714168516,-0.7721357719069329,-0.5321303984511894,0.5143233318467783,-1.136949864007707,-0.7595536716100361,0.6770937802492669,-1.2878940032893424,-0.8457440362332462,0.836905029296164,-1.4210824469944987,-0.9148098138514049,paper
0.0,0.0,0.0,-0.4551502764607233,0.39714914825165504,-0.3305527770199877,-0.9294887045649888,0.600453309862323,-0.5837337020112808,-1.2986003092458167,0.8255063999851112,-0.8031176423080093,-1.6721113972069486,0.9708978077406812,-1.0208674368299964,-0.729185112196187,-0.40503577956980347,-0.6248999706569827,-0.5654653832762929,-0.30789001104324937,-1.010836557767498,-0.3658365550925124,-0.11649871234779395,-1.2915234480923719,-0.15604103725814664,0.07062618444745422,-1.4475747523710534,-0.31210026923622836,-0.714440631009934,-0.626233188760226,-0.03434955184087904,-0.42519656895616115,-0.9893008323843315,0.21192014127364286,-0.1743880729915467,-1.1743229394042247,0.42212582008025956,0.05848354821191859,-1.2847243411772007,0.04696057215245789,-0.7893961191036568,-0.6438644572076084,0.34084272824225476,-0.40522292526056436,-1.040734836357401,0.6097632881285362,-0.15608210534028583,-1.1240601555458338,0.8088239212012011,0.09013144406700781,-1.1242216986664004,0.34014768994073447,-0.6814655602978655,-0.6782220667101729,0.5885316095117135,-0.43345957105239535,-1.008172200957575,0.8442973868849274,-0.20676323779489839,-1.0406337906806185,1.0527033479653936,0.0441175172003154,-1.0168652482557037,paper
0.0,0.0,0.0,-0.42673273437077874,0.332222847317058,-0.3299922336526897,-0.9073827673452537,0.49535643946578384,-0.5738891591725213,-1.2957137405945667,0.6653586304111787,-0.786209829722783,-1.6319816965252532,0.7520039390622547,-1.0101072607548192,-0.6486744695733903,-0.5605742548933984,-0.605121082739641,-0.6424691287260655,-1.0880358756897148,-0.8638420829392823,-0.5288629854092226,-1.276505484430608,-1.0342239125729396,-0.3587029019206972,-1.4498627553322823,-1.1475265634755645,-0.2455447582072005,-0.7665688432398239,-0.5933632785157218,-0.1860487718598846,-1.3339723603793534,-0.8464846251366477,0.0006659896542427213,-1.5775333544892978,-0.9963628924361226,0.23283249629176195,-1.7503038551787844,-1.113942915161367,0.08046564582979675,-0.8211980241400567,-0.5939501853131542,0.23189879955747086,-1.2409108232627923,-0.8714265932972133,0.42930545404414133,-1.4356447776768166,-0.991687101454064,0.6162185373338963,-1.5706041118438832,-1.0660113966237823,0.3588853798079138,-0.7167403605281314,-0.6122739154309941,0.5551802304009141,-1.0563590256872597,-0.849208749554007,0.7737199003229928,-1.2022845159986737,-0.9148446524163297,0.9749749806706032,-1.2769316303947666,-0.9553647823939229,paper
0.0,0.0,0.0,-0.3519312254391412,0.2767542628900003,-0.27654034355650203,-0.7086742575797177,0.3266035423308329,-0.47218204740213154,-1.0169923577861868,0.3296705439314909,-0.6393984572779232,-1.3086487225980523,0.31977796033721156,-0.8161253627329781,-0.5163523327380237,-0.6829643319941853,-0.4250491660936573,-0.5781211518403984,-1.1522028080190114,-0.6334722572336756,-0.5760892529824819,-1.5090407829300623,-0.797769949228422,-0.5600544282024634,-1.909641608440672,-0.9243395261126294,-0.2580013151496351,-0.8702145417259004,-0.41971653857078334,-0.2815821336610604,-1.3483479814313888,-0.6015344669118083,-0.25813065150507514,-1.6759917752452276,-0.7278799706197119,-0.22140159795542722,-2.0443005256163813,-0.8427428052775019,-0.017614458293115882,-0.9164374604237577,-0.43482031664880233,-0.010464299713230964,-1.3778972196572292,-0.6348455292369786,0.022837340417255565,-1.69497003185956,-0.7194870091148221,0.061445478213774544,-2.040594462374114,-0.7892343161308076,0.21067862553131617,-0.8415006351205454,-0.47167324888921014,0.30427654504857804,-1.2418740922610823,-0.6593740763688597,0.40156096259510254,-1.4507131758707572,-0.7185139486922658,0.4791133479525962,-1.6881753423075245,-0.7646298250800276,paper
0.0,0.0,0.0,-0.37166499119161633,0.21016950760442732,-0.17756676802565657,-0.7321220418862396,0.2401126001512535,-0.3300393722276876,-1.0281438902494457,0.28435002781894086,-0.47063133312637334,-1.3225661390120915,0.29981845139691754,-0.6223156002381427,-0.7295428841709685,-0.5828048483738362,-0.3263145909858278,-0.9382643493449534,-0.9910952604028415,-0.534908695379671,-1.0509158346709493,-1.259533320115562,-0.6934856962583661,-1.1598919626993278,-1.5333925222500422,-0.8187000239977567,-0.5270237523006668,-0.7606178593807,-0.37908631800956233,-0.7162833583863295,-1.1795092158481506,-0.5847383907801876,-0.829816944811315,-1.4147125147547008,-0.7256250728213969,-0.9591604380583401,-1.6665149688350183,-0.8364636754026824,-0.28340346696152136,-0.7956736083625141,-0.44890882618567635,-0.4444431279712421,-1.2022224558467982,-0.6676247193508563,-0.5499929128878426,-1.4525899129239748,-0.7693965101521016,-0.6810349975073023,-1.698656599571149,-0.8425368973449869,-0.009356640887325771,-0.727043533775658,-0.5283604184468548,-0.057588655132473535,-1.0273408290923403,-0.7424383744396502,-0.1261653969430097,-1.2124730921933002,-0.8279791596993512,-0.2272628542594902,-1.3881489552569832,-0.887605971003131,paper
0.0,0.0,0.0,-0.31000271886405467,0.1917930941667179,-0.3065826906399638,-0.6305795553494415,0.04964333795185042,-0.5283575614525355,-0.8346149738953675,-0.2117916486159773,-0.7002255806743578,-1.0377627903517355,-0.5106384784549534,-0.8764118338784925,-0.56268124440781,-0.5584446663522332,-0.6203838450322857,-0.6996427086623868,-0.9184875233214009,-0.9193810452350187,-0.6977916965937283,-1.1712132663506427,-1.1117660907220788,-0.6590846213812532,-1.4335934690040806,-1.2408603204969169,-0.30393072350566824,-0.726448378404625,-0.6163593666219505,-0.37167265360087215,-1.1676858169532438,-0.9205145897776497,-0.3611461866529667,-1.3858789003561622,-1.0743042142438322,-0.3293653534170373,-1.5993978858838587,-1.1801981975030749,-0.04179787116610904,-0.7649912753877479,-0.6289803514094234,-0.06716708969850142,-1.188520424127172,-0.9209633724837414,-0.04453951763990713,-1.4618336406104335,-1.0250228048160548,-0.0268121675613419,-1.710270173249359,-1.0901688561793523,0.21045613019620804,-0.697251078044305,-0.6568548582457189,0.2336139242936598,-1.0400426584812346,-0.9123404416422488,0.25927554468571623,-1.2689434979850502,-1.0008501596715986,0.2658816607744223,-1.4878413781667443,-1.0581935215582539,paper
0.0,0.0,0.0,-0.2595737991406221,-0.003758743672246168,-0.2533109596566874,-0.43290762735165084,-0.26850177183961715,-0.37679208706109674,-0.52655427594649,-0.5913698613854229,-0.46323295367195866,-0.6748785579320509,-0.8391502232059175,-0.5511060212170477,-0.3971557770549705,-0.8330080795273689,-0.27470507440856384,-0.4463787968997583,-1.2862956190375483,-0.42160340798815427,-0.4594084281351643,-1.5782898222294184,-0.5382088443904343,-0.45424543392412753,-1.8493378077856377,-0.622801832069537,-0.2381634419853139,-0.9432365039092188,-0.2314801775418845,-0.27935942000150327,-1.4435121652321168,-0.3709400394386065,-0.2888054492060299,-1.767152663424436,-0.4856060584784453,-0.29735224794444504,-2.063850539119826,-0.5711872998730032,-0.08175062021617631,-0.9508021693751226,-0.21348345283912262,-0.10687154292231915,-1.4223105327028065,-0.3525000051686795,-0.11662562870316577,-1.7260499950933923,-0.4528373549494632,-0.1316135588735956,-2.020033565023579,-0.5237762733445408,0.0671033377041978,-0.9036044727342636,-0.21503314108192445,0.06582718428821918,-1.2489439717092894,-0.343078631826287,0.05316172297054192,-1.4842755320581016,-0.4217176539010604,0.03302865283406902,-1.735608676081808,-0.48044001770973105,paper
0.0,0.0,0.0,-0.31049817722790357,0.26023800717013035,-0.0744363808723344,-0.6180673619832852,0.16403508017070578,-0.07974616558959255,-0.856361093338583,-0.0624099187051516,-0.08994038229594625,-1.0569387476082954,-0.1351365421878591,-0.10129428453343516,-0.7656185207566862,-0.4413636417578059,0.06419472981264447,-1.0181116053875596,-0.7493659480299365,0.011962916434872996,-1.1610397341931116,-0.9621728770525306,-0.05936782698082493,-1.2874783550567575,-1.1798345133337993,-0.12153326760866986,-0.6844470135581849,-0.7283473955175942,0.03228555519143422,-0.9667222960797487,-1.089845302722424,-0.012216721750846959,-1.132413622414654,-1.3340826246032766,-0.09525711938580587,-1.2817018679388406,-1.5541530474685896,-0.16610094383583407,-0.56736289731956,-0.8940245911808605,-0.024190757396230257,-0.8221658538330044,-1.2582553045566196,-0.09087803862201525,-0.9857359363207058,-1.488742990002315,-0.16377131365948858,-1.1320725145736938,-1.7040806237293735,-0.2232651485071256,-0.4014083461478443,-1.0303053891512084,-0.09179070953812953,-0.6004618596021684,-1.3097675178456627,-0.162746531884157,-0.7337515558688367,-1.483669914573777,-0.20763950110175514,-0.8698910471227944,-1.6568527972192495,-0.24706237025692326,paper
0.0,0.0,0.0,-0.21927041649445453,-0.13713011018874038,-0.11562448624277236,-0.3254771257298954,-0.475973829311982,-0.16330937452084474,-0.3626054840411997,-0.8011585698208029,-0.20103954606527585,-0.4473443429772689,-1.0524833678997882,-0.2402724413037022,-0.21102765186845132,-0.9498291270878628,-0.07911475872044967,-0.2111648350740664,-1.3671550938676151,-0.15444351945042345,-0.19593990175877157,-1.6208062404229064,-0.22432767155079997,-0.1714691567361373,-1.8533688926887495,-0.27795695018085276,-0.07769254328373164,-0.9935115271665567,-0.08305849809189816,-0.0669860067250092,-1.4645992558757424,-0.1480737200136925,-0.048867012297911794,-1.7608068671452528,-0.22180784610378992,-0.031248700533689742,-2.0233823698402604,-0.2812127389002809,0.03896819892181267,-0.9457296075974724,-0.10452511710593052,0.05672657690122491,-1.387151768405894,-0.1741649416526549,0.07164398919517595,-1.6703059531971534,-0.23920798011214647,0.08492649480924847,-1.9285138765739855,-0.29063576560243964,0.15752548092617563,-0.8379597065453336,-0.1371334194285892,0.17497105236668972,-1.1712123090992683,-0.20398906006437445,0.18167212762240928,-1.3914580237078988,-0.24686259576915484,0.18418563147029893,-1.6139441971325772,-0.28235287909318296,paper
